MEFF: Mini IBEX
Fecha	Hora	CC	Compra	Venta	CV	Ultimo	Contratos	Delta	Nombre Subya	Fecha Expir	Strike	Delta	Contratos	Ultimo	CC	Compra	Venta	CV	Hora	Fecha
23/05/2019	07:07:06					2.901,00		1,00	IBEX 35     	21/06/2019	6.200,000	-0,010		1,00			11,00	1	07:14:34	23/05/2019
23/05/2019	07:07:06					2.801,00		0,99	IBEX 35     	21/06/2019	6.300,000	-0,010		1,00			11,00	1	07:14:35	23/05/2019
23/05/2019	07:07:06					2.702,00		0,99	IBEX 35     	21/06/2019	6.400,000	-0,010		1,00			11,00	1	07:14:35	23/05/2019
23/05/2019	07:07:07					2.602,00		0,94	IBEX 35     	21/06/2019	6.500,000	-0,050		1,00			11,00	1	07:14:36	23/05/2019
23/05/2019	07:07:07					2.503,00		0,94	IBEX 35     	21/06/2019	6.600,000	-0,060		1,00			11,00	1	07:14:36	23/05/2019
23/05/2019	07:07:07					2.404,00		0,93	IBEX 35     	21/06/2019	6.700,000	-0,070		1,00			11,00	1	07:14:36	23/05/2019
23/05/2019	07:07:07					2.305,00		0,92	IBEX 35     	21/06/2019	6.800,000	-0,080		1,00			11,00	1	07:14:37	23/05/2019
23/05/2019	07:07:07					2.206,00		0,91	IBEX 35     	21/06/2019	6.900,000	-0,090		1,00			11,00	1	07:14:37	23/05/2019
23/05/2019	07:07:07					2.107,00		0,90	IBEX 35     	21/06/2019	7.000,000	-0,100		1,00			3,00	2	07:14:37	23/05/2019
23/05/2019	07:07:07					2.009,00		0,88	IBEX 35     	21/06/2019	7.100,000	-0,110		1,00			11,00	1	07:14:38	23/05/2019
23/05/2019	07:07:07					1.910,00		0,87	IBEX 35     	21/06/2019	7.200,000	-0,130		1,00			12,00	1	07:14:38	23/05/2019
23/05/2019	07:07:08					1.902,00		0,85	IBEX 35     	21/06/2019	7.300,000	-0,140		1,00			13,00	1	07:14:39	23/05/2019
23/05/2019	07:07:08					1.802,00		0,84	IBEX 35     	21/06/2019	7.400,000	-0,160		1,00			14,00	1	07:14:39	23/05/2019
23/05/2019	07:07:08					1.702,00		0,82	IBEX 35     	21/06/2019	7.500,000	-0,180		1,00			15,00	1	07:14:40	23/05/2019
23/05/2019	07:07:08					1.603,00		0,80	IBEX 35     	21/06/2019	7.600,000	-0,19		2,00			16,00	1	07:14:40	23/05/2019
23/05/2019	07:07:08					1.503,00		0,78	IBEX 35     	21/06/2019	7.700,000	-0,22		2,00			17,00	1	07:14:40	23/05/2019
23/05/2019	07:07:08					1.404,00		0,76	IBEX 35     	21/06/2019	7.800,000	-0,24		3,00			18,00	1	07:14:41	23/05/2019
23/05/2019	07:07:08					1.304,00		0,73	IBEX 35     	21/06/2019	7.900,000	-0,26		4,00			19,00	1	07:14:41	23/05/2019
23/05/2019	07:07:08					1.206,00		0,71	IBEX 35     	21/06/2019	8.000,000	-0,29		5,00			20,00	1	07:14:42	23/05/2019
23/05/2019	07:07:09					1.107,00		0,68	IBEX 35     	21/06/2019	8.100,000	-0,31		6,00			11,00	1	07:14:43	23/05/2019
23/05/2019	07:07:09					1.009,00		0,65	IBEX 35     	21/06/2019	8.200,000	-0,34		8,00			22,00	1	07:14:43	23/05/2019
23/05/2019	07:07:09					912,00		0,63	IBEX 35     	21/06/2019	8.300,000	-0,37	2	16,00	3	9,00	18,00	1	15:07:21	23/05/2019
23/05/2019	07:07:09					815,00		0,60	IBEX 35     	21/06/2019	8.400,000	-0,40	7	24,00	3	13,00	24,00	1	12:12:48	23/05/2019
23/05/2019	10:18:42	250	597,00	647,00	250	643,00	1	0,56	IBEX 35     	21/06/2019	8.500,000	-0,44		19,00	250	23,00	33,00	1	07:14:45	23/05/2019
23/05/2019	07:07:09	250	500,00	549,00	250	626,00		0,53	IBEX 35     	21/06/2019	8.600,000	-0,47	28	39,00	250	33,00	45,00	251	15:18:04	23/05/2019
23/05/2019	07:07:09	100	418,00	463,00	250	534,00		0,50	IBEX 35     	21/06/2019	8.700,000	-0,50	2	58,00	5	50,00	59,00	250	11:39:54	23/05/2019
23/05/2019	10:45:08	100	342,00	377,00	250	355,00	10	0,47	IBEX 35     	21/06/2019	8.800,000	-0,54	12	70,00	100	63,00	77,00	250	15:02:34	23/05/2019
23/05/2019	15:08:59	100	264,00	294,00	250	283,00	11	0,43	IBEX 35     	21/06/2019	8.900,000	-0,57	3	91,00	100	82,00	99,00	250	15:14:57	23/05/2019
23/05/2019	12:11:56	100	200,00	220,00	250	190,00	4	0,40	IBEX 35     	21/06/2019	9.000,000	-0,61	19	128,00	100	114,00	130,00	250	12:01:45	23/05/2019
23/05/2019	15:22:46	100	141,00	157,00	250	160,00	65	0,37	IBEX 35     	21/06/2019	9.100,000	-0,64	49	155,00	100	154,00	170,00	250	15:20:41	23/05/2019
23/05/2019	11:39:37	100	91,00	107,00	250	93,00	17	0,33	IBEX 35     	21/06/2019	9.200,000	-0,67	10	215,00	100	204,00	224,00	250	13:04:18	23/05/2019
23/05/2019	15:00:56	100	59,00	70,00	250	65,00	15	0,30	IBEX 35     	21/06/2019	9.300,000	-0,71		199,00	100	261,00	293,00	250	07:14:49	23/05/2019
23/05/2019	15:09:22	1	35,00	41,00	250	35,00	40	0,27	IBEX 35     	21/06/2019	9.400,000	-0,74	4	375,00	100	333,00	367,00	250	11:42:49	23/05/2019
23/05/2019	12:10:38	1	20,00	23,00	250	21,00	10	0,24	IBEX 35     	21/06/2019	9.500,000	-0,77	1	450,00	100	410,00	455,00	250	12:07:57	23/05/2019
23/05/2019	12:31:53	1	10,00			12,00	1	0,21	IBEX 35     	21/06/2019	9.600,000	-0,80	1	518,00					13:31:45	23/05/2019
23/05/2019	07:07:11	2	5,00			8,00		0,19	IBEX 35     	21/06/2019	9.700,000	-0,82		508,00					07:14:51	23/05/2019
23/05/2019	12:23:31	1	3,00			4,00	1	0,16	IBEX 35     	21/06/2019	9.800,000	-0,85		602,00					07:14:52	23/05/2019
23/05/2019	07:07:11	1	1,00	3,00	126	1,00		0,140	IBEX 35     	21/06/2019	9.900,000	-0,87		700,00					07:14:52	23/05/2019
23/05/2019	07:07:11					1,00		0,120	IBEX 35     	21/06/2019	10.000,000	-0,89		799,00					07:14:53	23/05/2019
23/05/2019	07:07:12					1,00		0,100	IBEX 35     	21/06/2019	10.100,000	-0,91		899,00					07:14:53	23/05/2019
23/05/2019	07:07:12					1,00		0,080	IBEX 35     	21/06/2019	10.200,000	-0,92		999,00					07:14:54	23/05/2019
23/05/2019	07:07:12					1,00		0,070	IBEX 35     	21/06/2019	10.300,000	-0,94		1.099,00					07:14:55	23/05/2019
23/05/2019	07:07:12					1,00		0,060	IBEX 35     	21/06/2019	10.400,000	-0,95		1.199,00					07:14:55	23/05/2019
23/05/2019	07:07:12					1,00		0,040	IBEX 35     	21/06/2019	10.500,000	-0,96		1.299,00					07:14:56	23/05/2019
23/05/2019	07:07:12					1,00		0,030	IBEX 35     	21/06/2019	10.600,000	-0,97		1.399,00					07:14:56	23/05/2019
23/05/2019	07:07:13					1,00		0,030	IBEX 35     	21/06/2019	10.700,000	-0,98		1.499,00					07:14:57	23/05/2019
23/05/2019	07:07:13					1,00		0,020	IBEX 35     	21/06/2019	10.800,000	-0,98		1.599,00					07:14:57	23/05/2019
23/05/2019	07:07:13			6,00	10	1,00		0,020	IBEX 35     	21/06/2019	10.900,000	-0,99		1.699,00					07:14:58	23/05/2019
23/05/2019	07:07:13					1,00		0,010	IBEX 35     	21/06/2019	11.000,000	-0,99		1.799,00					07:14:58	23/05/2019
23/05/2019	07:07:13					1,00		0,010	IBEX 35     	21/06/2019	11.100,000	-0,99		1.899,00					07:14:58	23/05/2019
23/05/2019	07:07:13					1,00		0,010	IBEX 35     	21/06/2019	11.200,000			1.999,00					07:14:59	23/05/2019
23/05/2019	07:07:13					1,00		0,010	IBEX 35     	21/06/2019	11.300,000			2.099,00					07:14:59	23/05/2019
23/05/2019	07:07:13					1,00		0,010	IBEX 35     	21/06/2019	11.400,000			2.199,00					07:14:59	23/05/2019
23/05/2019	07:07:14					1,00		0,010	IBEX 35     	21/06/2019	11.500,000			2.299,00					07:15:00	23/05/2019
23/05/2019	07:07:14					1,00		0,010	IBEX 35     	21/06/2019	11.600,000			2.399,00					07:15:00	23/05/2019
23/05/2019	07:07:14					1,00		0,010	IBEX 35     	21/06/2019	11.700,000			2.499,00					07:15:00	23/05/2019
23/05/2019	07:07:14					1,00		0,010	IBEX 35     	21/06/2019	11.800,000			2.599,00					07:15:01	23/05/2019
23/05/2019	07:07:14					1,00		0,010	IBEX 35     	21/06/2019	11.900,000			2.699,00					07:15:01	23/05/2019
23/05/2019	07:07:14					1,00		0,010	IBEX 35     	21/06/2019	12.000,000			2.799,00					07:15:01	23/05/2019
23/05/2019	07:07:14					1,00		0,010	IBEX 35     	21/06/2019	12.100,000	-0,97		2.733,00					07:15:01	23/05/2019
23/05/2019	07:07:14					21,00		0,04	IBEX 35     	21/06/2019	12.200,000	-0,96		2.595,00					07:15:02	23/05/2019
23/05/2019	07:07:14					24,00		0,04	IBEX 35     	21/06/2019	12.300,000	-0,96		3.200,00					07:15:02	23/05/2019
23/05/2019	07:07:14					21,00		0,04	IBEX 35     	21/06/2019	12.400,000	-0,97		3.296,00					07:15:02	23/05/2019
23/05/2019	07:07:14					1,00		0,010	IBEX 35     	21/06/2019	12.500,000	-0,97		3.394,00					07:15:02	23/05/2019
23/05/2019	07:07:08					1.542,00		0,97	IBEX 35     	19/07/2019	7.600,000	-0,03		9,00	2	5,00			07:14:40	23/05/2019
23/05/2019	07:07:08					1.444,00		0,97	IBEX 35     	19/07/2019	7.700,000	-0,03		11,00	2	7,00			07:14:40	23/05/2019
23/05/2019	07:07:08					1.346,00		0,96	IBEX 35     	19/07/2019	7.800,000	-0,04		14,00	2	9,00			07:14:41	23/05/2019
23/05/2019	07:07:08					1.249,00		0,95	IBEX 35     	19/07/2019	7.900,000	-0,05	1	15,00	2	12,00			12:51:55	23/05/2019
23/05/2019	07:07:08					1.153,00		0,94	IBEX 35     	19/07/2019	8.000,000	-0,06		21,00	2	15,00			07:14:42	23/05/2019
23/05/2019	07:07:09					1.058,00		0,93	IBEX 35     	19/07/2019	8.100,000	-0,07		25,00	2	21,00			07:14:43	23/05/2019
23/05/2019	07:07:09					963,00		0,91	IBEX 35     	19/07/2019	8.200,000	-0,09	1	39,00	2	27,00	60,00	1	11:40:05	23/05/2019
23/05/2019	07:07:09					870,00		0,89	IBEX 35     	19/07/2019	8.300,000	-0,11		37,00	2	35,00			07:14:44	23/05/2019
23/05/2019	07:07:09	250	652,00	702,00	250	779,00		0,87	IBEX 35     	19/07/2019	8.400,000	-0,13		46,00	250	50,00	68,00	250	07:14:44	23/05/2019
23/05/2019	07:07:09	250	572,00	622,00	250	689,00		0,84	IBEX 35     	19/07/2019	8.500,000	-0,16	4	70,00	250	64,00	82,00	250	13:21:08	23/05/2019
23/05/2019	07:07:09	250	488,00	538,00	250	602,00		0,81	IBEX 35     	19/07/2019	8.600,000	-0,19	8	85,00	250	79,00	97,00	250	13:27:41	23/05/2019
23/05/2019	07:07:10	250	410,00	458,00	250	518,00		0,77	IBEX 35     	19/07/2019	8.700,000	-0,23		85,00	100	103,00	125,00	250	07:14:46	23/05/2019
23/05/2019	15:01:30	100	339,00	375,00	250	354,00	1	0,72	IBEX 35     	19/07/2019	8.800,000	-0,27	2	130,00	100	130,00	150,00	250	10:19:32	23/05/2019
23/05/2019	13:59:32	350	273,00	303,00	250	289,00	10	0,67	IBEX 35     	19/07/2019	8.900,000	-0,33	2	161,00	100	164,00	180,00	250	10:23:45	23/05/2019
23/05/2019	07:07:10	250	215,00	238,00	250	290,00		0,61	IBEX 35     	19/07/2019	9.000,000	-0,39	2	200,00	100	203,00	216,00	250	13:32:21	23/05/2019
23/05/2019	07:07:10	100	162,00	182,00	250	226,00		0,54	IBEX 35     	19/07/2019	9.100,000	-0,46	10	249,00	100	245,00	265,00	250	13:56:34	23/05/2019
23/05/2019	15:10:49	100	119,00	140,00	250	139,00	4	0,46	IBEX 35     	19/07/2019	9.200,000	-0,54	4	324,00	100	300,00	323,00	250	12:06:22	23/05/2019
23/05/2019	11:39:37	100	81,00	97,00	250	87,00	3	0,38	IBEX 35     	19/07/2019	9.300,000	-0,62		294,00	100	364,00	390,00	250	07:14:49	23/05/2019
23/05/2019	07:07:11	100	58,00	70,00	250	91,00		0,30	IBEX 35     	19/07/2019	9.400,000	-0,70	1	448,00	100	427,00	465,00	250	12:46:47	23/05/2019
23/05/2019	11:14:43	250	33,00	42,00	1	38,00	1	0,23	IBEX 35     	19/07/2019	9.500,000	-0,77		429,00	100	508,00	540,00	1	07:14:50	23/05/2019
23/05/2019	07:07:11	250	21,00	33,00	250	40,00		0,17	IBEX 35     	19/07/2019	9.600,000	-0,83		507,00	250	582,00	632,00	250	07:14:51	23/05/2019
23/05/2019	07:07:11	2	9,00			24,00		0,11	IBEX 35     	19/07/2019	9.700,000	-0,89		592,00					07:14:51	23/05/2019
23/05/2019	07:07:11	2	4,00			14,00		0,07	IBEX 35     	19/07/2019	9.800,000	-0,93		681,00					07:14:52	23/05/2019
23/05/2019	07:07:11	3	1,00			7,00		0,04	IBEX 35     	19/07/2019	9.900,000	-0,96		775,00					07:14:53	23/05/2019
23/05/2019	07:07:11	6	2,00			4,00		0,02	IBEX 35     	19/07/2019	10.000,000	-0,98		871,00					07:14:53	23/05/2019
23/05/2019	07:07:12					2,00		0,01	IBEX 35     	19/07/2019	10.100,000	-0,99		969,00					07:14:54	23/05/2019
23/05/2019	07:07:12					1,00		0,010	IBEX 35     	19/07/2019	10.200,000			1.069,00					07:14:54	23/05/2019
23/05/2019	07:07:12					1,00		0,010	IBEX 35     	19/07/2019	10.300,000			1.168,00					07:14:55	23/05/2019
23/05/2019	07:07:12					1,00		0,010	IBEX 35     	19/07/2019	10.400,000			1.268,00					07:14:55	23/05/2019
23/05/2019	07:07:12					1,00		0,010	IBEX 35     	19/07/2019	10.500,000			1.368,00					07:14:56	23/05/2019
23/05/2019	07:07:12					1,00		0,010	IBEX 35     	19/07/2019	10.600,000			1.468,00					07:14:56	23/05/2019
23/05/2019	07:07:13								IBEX 35     	19/07/2019	10.700,000			1.568,00					07:14:57	23/05/2019
23/05/2019	07:07:13								IBEX 35     	19/07/2019	10.800,000			1.668,00					07:14:57	23/05/2019
23/05/2019	07:07:13								IBEX 35     	19/07/2019	10.900,000			1.768,00					07:14:58	23/05/2019
23/05/2019	07:07:13								IBEX 35     	19/07/2019	11.000,000			1.868,00					07:14:58	23/05/2019
23/05/2019	07:07:08					1.348,00		0,95	IBEX 35     	16/08/2019	7.800,000	-0,05		20,00					07:14:41	23/05/2019
23/05/2019	07:07:08					1.253,00		0,94	IBEX 35     	16/08/2019	7.900,000	-0,06	10	35,00	2	25,00	51,00	2	11:42:18	23/05/2019
23/05/2019	07:07:09					1.158,00		0,92	IBEX 35     	16/08/2019	8.000,000	-0,07	10	40,00	2	31,00	57,00	2	11:29:43	23/05/2019
23/05/2019	07:07:09					1.065,00		0,91	IBEX 35     	16/08/2019	8.100,000	-0,09	1	51,00	2	39,00	67,00	2	11:39:18	23/05/2019
23/05/2019	07:07:09					973,00		0,89	IBEX 35     	16/08/2019	8.200,000	-0,11		45,00	2	49,00	77,00	2	07:14:43	23/05/2019
23/05/2019	07:07:09					883,00		0,87	IBEX 35     	16/08/2019	8.300,000	-0,13	1	76,00	2	65,00	76,00	4	11:30:09	23/05/2019
23/05/2019	07:07:09	250	680,00	730,00	250	795,00		0,84	IBEX 35     	16/08/2019	8.400,000	-0,16	2	86,00	250	83,00	101,00	250	13:47:20	23/05/2019
23/05/2019	07:07:09	250	602,00	652,00	250	709,00		0,81	IBEX 35     	16/08/2019	8.500,000	-0,19	1	95,00	250	92,00	122,00	250	09:38:16	23/05/2019
23/05/2019	07:07:09	250	517,00	567,00	250	626,00		0,78	IBEX 35     	16/08/2019	8.600,000	-0,22		97,00	250	113,00	143,00	250	07:14:46	23/05/2019
23/05/2019	07:07:10	250	447,00	496,00	250	547,00		0,74	IBEX 35     	16/08/2019	8.700,000	-0,26		117,00	100	144,00	169,00	250	07:14:46	23/05/2019
23/05/2019	07:07:10	100	380,00	415,00	250	471,00		0,70	IBEX 35     	16/08/2019	8.800,000	-0,30		141,00	100	173,00	197,00	250	07:14:47	23/05/2019
23/05/2019	07:07:10	100	315,00	345,00	250	399,00		0,65	IBEX 35     	16/08/2019	8.900,000	-0,35		169,00	100	209,00	231,00	250	07:14:47	23/05/2019
23/05/2019	10:28:39	250	257,00	282,00	250	282,00	1	0,59	IBEX 35     	16/08/2019	9.000,000	-0,41		203,00	250	245,00	269,00	250	07:14:48	23/05/2019
23/05/2019	07:07:10	100	206,00	227,00	250	271,00		0,53	IBEX 35     	16/08/2019	9.100,000	-0,47		241,00	100	291,00	317,00	250	07:14:48	23/05/2019
23/05/2019	07:07:10	100	161,00	184,00	250	218,00		0,47	IBEX 35     	16/08/2019	9.200,000	-0,53		289,00	100	342,00	372,00	250	07:14:49	23/05/2019
23/05/2019	07:07:10	100	119,00	143,00	250	173,00		0,40	IBEX 35     	16/08/2019	9.300,000	-0,60		343,00	100	398,00	437,00	250	07:14:49	23/05/2019
23/05/2019	09:40:39	350	88,00	106,00	250	110,00	1	0,34	IBEX 35     	16/08/2019	9.400,000	-0,66		405,00	100	465,00	509,00	250	07:14:50	23/05/2019
23/05/2019	13:35:54	100	66,00	80,00	250	70,00	1	0,28	IBEX 35     	16/08/2019	9.500,000	-0,72		472,00	250	527,00	577,00	250	07:14:50	23/05/2019
23/05/2019	07:07:11	250	41,00	51,00	1	75,00		0,23	IBEX 35     	16/08/2019	9.600,000	-0,78		545,00	250	613,00	663,00	250	07:14:51	23/05/2019
23/05/2019	07:07:11	250	28,00	40,00	250	53,00		0,18	IBEX 35     	16/08/2019	9.700,000	-0,83		624,00	250	691,00	741,00	250	07:14:51	23/05/2019
23/05/2019	07:07:11	2	16,00	30,00	2	37,00		0,13	IBEX 35     	16/08/2019	9.800,000	-0,87		708,00					07:14:52	23/05/2019
23/05/2019	07:07:11	2	9,00	21,00	2	24,00		0,10	IBEX 35     	16/08/2019	9.900,000	-0,91		796,00					07:14:53	23/05/2019
23/05/2019	07:07:11	2	4,00	14,00	2	16,00		0,07	IBEX 35     	16/08/2019	10.000,000	-0,93		887,00					07:14:53	23/05/2019
23/05/2019	07:07:12					9,00		0,04	IBEX 35     	16/08/2019	10.100,000	-0,96		981,00					07:14:54	23/05/2019
23/05/2019	07:07:12					5,00		0,03	IBEX 35     	16/08/2019	10.200,000	-0,97		1.077,00					07:14:54	23/05/2019
23/05/2019	07:07:12					3,00		0,02	IBEX 35     	16/08/2019	10.300,000	-0,98		1.175,00					07:14:55	23/05/2019
23/05/2019	07:07:12					2,00		0,01	IBEX 35     	16/08/2019	10.400,000	-0,99		1.273,00					07:14:55	23/05/2019
23/05/2019	07:07:12					1,00		0,010	IBEX 35     	16/08/2019	10.500,000			1.373,00					07:14:56	23/05/2019
23/05/2019	07:07:12								IBEX 35     	16/08/2019	10.600,000			1.472,00					07:14:56	23/05/2019
									IBEX 35     	20/09/2019	5.400,000			1,00			4,00	1	07:14:32	23/05/2019
									IBEX 35     	20/09/2019	5.600,000	-0,010		1,00					07:14:33	23/05/2019
									IBEX 35     	20/09/2019	5.800,000	-0,010		1,00					07:14:33	23/05/2019
									IBEX 35     	20/09/2019	6.000,000	-0,01		2,00					07:14:34	23/05/2019
23/05/2019	07:07:06					2.930,00		0,99	IBEX 35     	20/09/2019	6.100,000	-0,01		2,00	10	2,00			07:14:34	23/05/2019
23/05/2019	07:07:06					2.831,00		0,99	IBEX 35     	20/09/2019	6.200,000	-0,01		3,00					07:14:35	23/05/2019
23/05/2019	07:07:06					2.732,00		0,98	IBEX 35     	20/09/2019	6.300,000	-0,01		3,00					07:14:35	23/05/2019
23/05/2019	07:07:06					2.634,00		0,98	IBEX 35     	20/09/2019	6.400,000	-0,01		4,00					07:14:35	23/05/2019
23/05/2019	07:07:07					2.536,00		0,92	IBEX 35     	20/09/2019	6.500,000	-0,08		5,00					07:14:36	23/05/2019
23/05/2019	07:07:07					2.439,00		0,91	IBEX 35     	20/09/2019	6.600,000	-0,09		6,00					07:14:36	23/05/2019
23/05/2019	07:07:07					2.341,00		0,90	IBEX 35     	20/09/2019	6.700,000	-0,10		7,00					07:14:36	23/05/2019
23/05/2019	07:07:07					2.335,00		0,89	IBEX 35     	20/09/2019	6.800,000	-0,11		8,00					07:14:37	23/05/2019
23/05/2019	07:07:07					2.237,00		0,87	IBEX 35     	20/09/2019	6.900,000	-0,12		10,00					07:14:37	23/05/2019
23/05/2019	07:07:07					2.138,00		0,86	IBEX 35     	20/09/2019	7.000,000	-0,14		12,00					07:14:38	23/05/2019
23/05/2019	07:07:07					2.041,00		0,85	IBEX 35     	20/09/2019	7.100,000	-0,15		14,00					07:14:38	23/05/2019
23/05/2019	07:07:07					1.943,00		0,83	IBEX 35     	20/09/2019	7.200,000	-0,17		16,00					07:14:38	23/05/2019
23/05/2019	07:07:08					1.846,00		0,82	IBEX 35     	20/09/2019	7.300,000	-0,18		19,00	1	1,00			07:14:39	23/05/2019
23/05/2019	07:07:08					1.749,00		0,80	IBEX 35     	20/09/2019	7.400,000	-0,20		22,00					07:14:39	23/05/2019
23/05/2019	07:07:08					1.653,00		0,78	IBEX 35     	20/09/2019	7.500,000	-0,22		26,00					07:14:40	23/05/2019
23/05/2019	07:07:08					1.557,00		0,76	IBEX 35     	20/09/2019	7.600,000	-0,23		31,00					07:14:40	23/05/2019
23/05/2019	07:07:08					1.463,00		0,74	IBEX 35     	20/09/2019	7.700,000	-0,26		36,00					07:14:40	23/05/2019
23/05/2019	07:07:08					1.369,00		0,72	IBEX 35     	20/09/2019	7.800,000	-0,28		42,00	2	37,00			07:14:41	23/05/2019
23/05/2019	07:07:08					1.276,00		0,70	IBEX 35     	20/09/2019	7.900,000	-0,30		49,00	2	47,00	85,00	4	07:14:42	23/05/2019
23/05/2019	07:07:09					1.184,00		0,68	IBEX 35     	20/09/2019	8.000,000	-0,32		58,00	2	57,00			07:14:42	23/05/2019
23/05/2019	07:07:09					1.094,00		0,65	IBEX 35     	20/09/2019	8.100,000	-0,35		67,00	2	68,00			07:14:43	23/05/2019
23/05/2019	07:07:09					1.005,00		0,63	IBEX 35     	20/09/2019	8.200,000	-0,37		78,00	2	80,00			07:14:43	23/05/2019
23/05/2019	07:07:09					918,00		0,60	IBEX 35     	20/09/2019	8.300,000	-0,40		91,00	2	97,00			07:14:44	23/05/2019
23/05/2019	07:07:09	250	719,00	769,00	250	832,00		0,57	IBEX 35     	20/09/2019	8.400,000	-0,43	1	133,00	100	116,00	144,00	2	12:13:49	23/05/2019
23/05/2019	07:07:09	250	639,00	689,00	250	750,00		0,54	IBEX 35     	20/09/2019	8.500,000	-0,46		123,00	100	137,00	165,00	250	07:14:45	23/05/2019
23/05/2019	07:07:09	250	557,00	607,00	250	669,00		0,51	IBEX 35     	20/09/2019	8.600,000	-0,49		143,00	100	162,00	189,00	250	07:14:46	23/05/2019
23/05/2019	07:07:10	250	489,00	539,00	250	592,00		0,49	IBEX 35     	20/09/2019	8.700,000	-0,52	1	185,00	101	189,00	215,00	250	10:05:14	23/05/2019
23/05/2019	07:07:10	100	422,00	464,00	250	518,00		0,46	IBEX 35     	20/09/2019	8.800,000	-0,55		192,00	350	216,00	246,00	250	07:14:47	23/05/2019
23/05/2019	12:27:13	100	363,00	395,00	250	365,00	1	0,43	IBEX 35     	20/09/2019	8.900,000	-0,57		221,00	100	254,00	283,00	250	07:14:47	23/05/2019
23/05/2019	07:07:10	350	304,00	333,00	250	382,00		0,40	IBEX 35     	20/09/2019	9.000,000	-0,60	1	310,00	100	296,00	318,00	1	12:35:52	23/05/2019
23/05/2019	07:07:10	250	251,00	278,00	250	320,00		0,37	IBEX 35     	20/09/2019	9.100,000	-0,63		294,00	100	341,00	368,00	250	07:14:48	23/05/2019
23/05/2019	14:33:31	100	208,00	231,00	250	215,00	1	0,34	IBEX 35     	20/09/2019	9.200,000	-0,66	3	410,00	350	388,00	425,00	250	12:31:53	23/05/2019
23/05/2019	07:07:10	100	164,00	187,00	250	221,00		0,32	IBEX 35     	20/09/2019	9.300,000	-0,69	4	452,00	100	445,00	486,00	250	13:40:41	23/05/2019
23/05/2019	07:07:11	100	130,00	153,00	250	179,00		0,29	IBEX 35     	20/09/2019	9.400,000	-0,71		453,00	100	509,00	552,00	250	07:14:50	23/05/2019
23/05/2019	07:07:11	100	96,00	118,00	1	143,00		0,26	IBEX 35     	20/09/2019	9.500,000	-0,74		517,00	100	578,00	621,00	250	07:14:50	23/05/2019
23/05/2019	12:42:00	100	76,00	90,00	250	83,00	4	0,24	IBEX 35     	20/09/2019	9.600,000	-0,76		586,00	250	642,00	692,00	250	07:14:51	23/05/2019
23/05/2019	07:07:11	250	52,00	70,00	251	87,00		0,22	IBEX 35     	20/09/2019	9.700,000	-0,79		660,00	250	729,00	779,00	250	07:14:51	23/05/2019
23/05/2019	07:07:11	250	40,00	52,00	250	65,00		0,19	IBEX 35     	20/09/2019	9.800,000	-0,81		739,00	250	808,00	868,00	250	07:14:52	23/05/2019
23/05/2019	07:07:11	3	30,00	39,00	250	48,00		0,17	IBEX 35     	20/09/2019	9.900,000	-0,83		821,00	250	896,00	956,00	250	07:14:53	23/05/2019
23/05/2019	07:07:11	10	19,00			34,00		0,15	IBEX 35     	20/09/2019	10.000,000	-0,85		908,00					07:14:53	23/05/2019
23/05/2019	07:07:12	4	14,00			24,00		0,13	IBEX 35     	20/09/2019	10.100,000	-0,87		997,00					07:14:54	23/05/2019
23/05/2019	07:07:12					16,00		0,12	IBEX 35     	20/09/2019	10.200,000	-0,89		1.089,00					07:14:54	23/05/2019
23/05/2019	10:15:50	16	8,00			8,00	1	0,10	IBEX 35     	20/09/2019	10.300,000	-0,90		1.184,00					07:14:55	23/05/2019
23/05/2019	07:07:12					6,00		0,09	IBEX 35     	20/09/2019	10.400,000	-0,91		1.280,00					07:14:55	23/05/2019
23/05/2019	07:07:12					4,00		0,08	IBEX 35     	20/09/2019	10.500,000	-0,93		1.377,00					07:14:56	23/05/2019
23/05/2019	07:07:12					2,00		0,07	IBEX 35     	20/09/2019	10.600,000	-0,94		1.475,00					07:14:56	23/05/2019
23/05/2019	07:07:13					1,00		0,050	IBEX 35     	20/09/2019	10.700,000	-0,95		1.574,00					07:14:57	23/05/2019
23/05/2019	07:07:13					1,00		0,050	IBEX 35     	20/09/2019	10.800,000	-0,96		1.674,00					07:14:57	23/05/2019
23/05/2019	07:07:13					1,00		0,040	IBEX 35     	20/09/2019	10.900,000	-0,96		1.773,00					07:14:58	23/05/2019
23/05/2019	07:07:13					1,00		0,030	IBEX 35     	20/09/2019	11.000,000	-0,97		1.873,00					07:14:58	23/05/2019
23/05/2019	07:07:13					1,00		0,030	IBEX 35     	20/09/2019	11.100,000	-0,98		1.973,00					07:14:59	23/05/2019
23/05/2019	07:07:13					1,00		0,020	IBEX 35     	20/09/2019	11.200,000	-0,98		2.073,00					07:14:59	23/05/2019
23/05/2019	07:07:13					1,00		0,020	IBEX 35     	20/09/2019	11.300,000	-0,98		2.173,00					07:14:59	23/05/2019
23/05/2019	07:07:13					1,00		0,010	IBEX 35     	20/09/2019	11.400,000	-0,99		2.273,00					07:14:59	23/05/2019
23/05/2019	07:07:14					1,00		0,010	IBEX 35     	20/09/2019	11.500,000	-0,99		2.373,00					07:15:00	23/05/2019
23/05/2019	07:07:14					1,00		0,010	IBEX 35     	20/09/2019	11.600,000	-0,99		2.473,00					07:15:00	23/05/2019
